Big X,1964.0
Zero-sen Hayato,1964.0
Zero-sen Hayato,1964.0
Tetsujin 28-gou Recap,1964.0
Shounen Ninja Kaze no Fujimaru,1964.0
Mama Gomennasai,1964.0
Sensuikan Cassiopeia,1964.0
Youki ni Utaeba,1964.0
Cook no Polka,1964.0
Ningyo,1964.0
Kirin no Otenki Mama-san,1964.0
Memory,1964.0
Kiss Kiss Kiss,1964.0
Murder,1964.0
Anthology No. 1,1964.0
Aos,1964.0
Hu Shang Ge Wu,1964.0
Hong Jun Qiao,1964.0
Ban Ye Ji Jiao,1964.0
Seizoki,1964.0
Chanda Gou,1964.0
Cha Bu Duo,1964.0
Bing Shang Yu Xian,1964.0
Si Dian Ban,1964.0
Lu Bian Xin Shi,1964.0
Uchuu Patrol Hopper,1965.0
Tsuru no Ongaeshi,1965.0
Kaitou Pride,1965.0
Obake no Q-Tarou,1965.0
Uchuu Shounen Soran,1965.0
Dolphin Ouji,1965.0
Wonder 3 Pilot,1965.0
Shin Takarajima,1965.0
Space Ace,1965.0
Mirai Kara Kita Shounen Super Jetter,1965.0
Tatakae! Osper,1965.0
Hustle Punch,1965.0
Wonder 3,1965.0
Kimba the White Lion,1965.0
Tanoshii ne,1965.0
Hasami Togi,1965.0
Prince Planet,1965.0
Gulliver no Uchuu Ryokou,1965.0
Fushigi na Kusuri,1965.0
Samurai,1965.0
Shizuku,1965.0
Cigarettes and Ashes,1965.0
Kachi Kachi Yama,1965.0
The Window,1965.0
The Man Next Door,1965.0
Wo Men Ai Nong Cun,1965.0
Hong Ling Jin,1965.0
Xiao Lin Riji,1965.0
Zhong Zhiyang 8mm Donghua,1965.0
Cao Yuan Ying Xiong Xiao Jie Mei,1965.0
Kaizoku Ouji,1966.0
Kimba the White Lion (1966),1966.0
Harisu no Kaze,1966.0
Monoshiri Daigaku Ashita no Calendar,1966.0
Tsukiyo to Megane,1966.0
Yuusei Kamen,1966.0
Osomatsu-kun,1966.0
Robotan,1966.0
Princess Knight Pilot,1966.0
Jungle Taitei Susume Leo!,1966.0
Tobidase! Bacchiri,1966.0
Chibikko Cowboy,1966.0
Rainbow Sentai Robin,1966.0
Ganbare! Marine Kid,1966.0
Cyborg 009 (1966),1966.0
Tsuiseki,1966.0
Donna Donna,1966.0
Karasu to Kaki no Tane,1966.0
Hotaru Koi,1966.0
Pictures at an Exhibition,1966.0
Neko Funjatta,1966.0
Mahou Tsukai Sally,1966.0
Youkoso Uchuujin,1966.0
Kitsutsuki Keikaku,1966.0
Chim Chim Cher-ee,1966.0
Au Fou!,1966.0
Nihon Mukashibanashi Chouja,1966.0
